# Process Names: python3 MCR Main thread,,,,,
14:58:14,python3,1912382,92,0.7,188
14:58:14,MCR Main thread,1903016,0.6,0,0
14:58:16,python3,961,0,0,0
14:58:16,python3,1127,0,0,0
14:58:16,python3,4411,0,0,0
14:58:16,python3,1903016,0.6,0,0
14:58:16,python3,1912382,118,2.6,722
14:58:16,MCR Main thread,1903016,0.6,0,0
14:58:17,python3,961,0,0,0
14:58:17,python3,1127,0,0,0
14:58:17,python3,4411,0,0,0
14:58:17,python3,1903016,0.6,0,0
14:58:17,python3,1912382,91,4.5,1318
14:58:17,python3,1912615,13.5,2.2,0
14:58:17,MCR Main thread,1903016,0.6,0,0
14:58:19,python3,961,0,0,0
14:58:19,python3,1127,0,0,0
14:58:19,python3,4411,0,0,0
14:58:19,python3,1903016,0.6,0,0
14:58:19,python3,1912382,100,0,5796
14:58:19,MCR Main thread,1903016,0.6,0,0
14:58:20,python3,961,0,0,0
14:58:20,python3,1127,0,0,0
14:58:20,python3,4411,0,0,0
14:58:20,python3,1903016,0.6,0,0
14:58:20,python3,1912851,137,1.1,254
14:58:20,MCR Main thread,1903016,0.6,0,0
14:58:22,python3,961,0,0,0
14:58:22,python3,1127,0,0,0
14:58:22,python3,4411,0,0,0
14:58:22,python3,1903016,0.6,0,0
14:58:22,python3,1912851,91.3,2.6,722
14:58:22,MCR Main thread,1903016,0.6,0,0
14:58:23,python3,961,0,0,0
14:58:23,python3,1127,0,0,0
14:58:23,python3,4411,0,0,0
14:58:23,python3,1903016,0.6,0,0
14:58:23,python3,1912851,102,4.6,6118
14:58:23,python3,1913042,22,2.2,0
14:58:23,MCR Main thread,1903016,0.6,0,0
14:58:25,python3,961,0,0,0
14:58:25,python3,1127,0,0,0
14:58:25,python3,4411,0,0,0
14:58:25,python3,1903016,0.6,0,0
14:58:25,python3,1913254,56,0.3,0
14:58:25,MCR Main thread,1903016,0.6,0,0
14:58:26,python3,961,0,0,0
14:58:26,python3,1127,0,0,0
14:58:26,python3,4411,0,0,0
14:58:26,python3,1903016,0.6,0,0
14:58:26,python3,1913254,101,2.2,514
14:58:26,MCR Main thread,1903016,0.6,0,0
14:58:28,python3,961,0,0,0
14:58:28,python3,1127,0,0,0
14:58:28,python3,4411,0,0,0
14:58:28,python3,1903016,0.6,0,0
14:58:28,python3,1913254,83,3.8,1018
14:58:28,python3,1913486,24,2.2,0
14:58:28,MCR Main thread,1903016,0.6,0,0
14:58:29,python3,961,0,0,0
14:58:29,python3,1127,0,0,0
14:58:29,python3,4411,0,0,0
14:58:29,python3,1903016,0.6,0,0
14:58:29,python3,1913254,95.6,4.7,5856
14:58:29,MCR Main thread,1903016,0.6,0,0
14:58:31,python3,961,0,0,0
14:58:31,python3,1127,0,0,0
14:58:31,python3,4411,0,0,0
14:58:31,python3,1903016,0.6,0,0
14:58:31,python3,1913742,122,1.2,258
14:58:31,MCR Main thread,1903016,0.6,0,0
14:58:32,python3,961,0,0,0
14:58:32,python3,1127,0,0,0
14:58:32,python3,4411,0,0,0
14:58:32,python3,1903016,0.6,0,0
14:58:32,python3,1913742,90.3,2.7,722
14:58:32,MCR Main thread,1903016,0.6,0,0
14:58:34,python3,961,0,0,0
14:58:34,python3,1127,0,0,0
14:58:34,python3,4411,0,0,0
14:58:34,python3,1903016,0.6,0,0
14:58:34,python3,1913742,99.5,4.6,5702
14:58:34,python3,1913951,23,2.2,0
14:58:34,MCR Main thread,1903016,0.6,0,0
14:58:35,python3,961,0,0,0
14:58:35,python3,1127,0,0,0
14:58:35,python3,4411,0,0,0
14:58:35,python3,1903016,0.6,0,0
14:58:35,python3,1914123,0,0.2,0
14:58:35,MCR Main thread,1903016,0.6,0,0
14:58:37,python3,961,0,0,0
14:58:37,python3,1127,0,0,0
14:58:37,python3,4411,0,0,0
14:58:37,python3,1903016,0.6,0,0
14:58:37,python3,1914123,92,2.2,488
14:58:37,MCR Main thread,1903016,0.6,0,0
14:58:38,python3,961,0,0,0
14:58:38,python3,1127,0,0,0
14:58:38,python3,4411,0,0,0
14:58:38,python3,1903016,0.6,0,0
14:58:38,python3,1914123,104,3.3,958
14:58:38,python3,1914358,0,2.2,0
14:58:38,MCR Main thread,1903016,0.6,0,0
14:58:40,python3,961,0,0,0
14:58:40,python3,1127,0,0,0
14:58:40,python3,4411,0,0,0
14:58:40,python3,1903016,0.6,0,0
14:58:40,python3,1914123,90.8,4.6,6118
14:58:40,MCR Main thread,1903016,0.6,0,0
14:58:41,python3,961,0,0,0
14:58:41,python3,1127,0,0,0
14:58:41,python3,4411,0,0,0
14:58:41,python3,1903016,0.6,0,0
14:58:41,python3,1914613,98,0.9,220
14:58:41,MCR Main thread,1903016,0.6,0,0
14:58:43,python3,961,0,0,0
14:58:43,python3,1127,0,0,0
14:58:43,python3,4411,0,0,0
14:58:43,python3,1903016,0.6,0,0
14:58:43,python3,1914613,81,2.6,722
14:58:43,MCR Main thread,1903016,0.6,0,0
14:58:44,python3,961,0,0,0
14:58:44,python3,1127,0,0,0
14:58:44,python3,4411,0,0,0
14:58:44,python3,1903016,0.6,0,0
14:58:44,python3,1914613,91.5,4.6,3144
14:58:44,python3,1914848,26,2.2,0
14:58:44,MCR Main thread,1903016,0.6,0,0
14:58:46,python3,961,0,0,0
14:58:46,python3,1127,0,0,0
14:58:46,python3,4411,0,0,0
14:58:46,python3,1903016,0.6,0,0
14:58:46,MCR Main thread,1903016,0.6,0,0
14:58:47,python3,961,0,0,0
14:58:47,python3,1127,0,0,0
14:58:47,python3,4411,0,0,0
14:58:47,python3,1903016,0.6,0,0
14:58:47,python3,1915049,145,1.3,306
14:58:47,MCR Main thread,1903016,0.6,0,0
14:58:48,python3,961,0,0,0
14:58:48,python3,1127,0,0,0
14:58:48,python3,4411,0,0,0
14:58:48,python3,1903016,0.6,0,0
14:58:48,python3,1915049,91.3,2.6,854
14:58:48,MCR Main thread,1903016,0.6,0,0
14:58:50,python3,961,0,0,0
14:58:50,python3,1127,0,0,0
14:58:50,python3,4411,0,0,0
14:58:50,python3,1903016,0.6,0,0
14:58:50,python3,1915049,104,4.6,6118
14:58:50,python3,1915235,26,2.2,0
14:58:50,MCR Main thread,1903016,0.6,0,0
14:58:51,python3,961,0,0,0
14:58:51,python3,1127,0,0,0
14:58:51,python3,4411,0,0,0
14:58:51,python3,1903016,0.6,0,0
14:58:51,python3,1915477,55,0.3,0
14:58:51,MCR Main thread,1903016,0.6,0,0
14:58:53,python3,961,0,0,0
14:58:53,python3,1127,0,0,0
14:58:53,python3,4411,0,0,0
14:58:53,python3,1903016,0.6,0,0
14:58:53,python3,1915477,103,2.2,516
14:58:53,MCR Main thread,1903016,0.6,0,0
14:58:54,python3,961,0,0,0
14:58:54,python3,1127,0,0,0
14:58:54,python3,4411,0,0,0
14:58:54,python3,1903016,0.6,0,0
14:58:54,python3,1915477,82.2,3.8,1020
14:58:54,python3,1915712,28,2.2,0
14:58:54,MCR Main thread,1903016,0.6,0,0
14:58:56,python3,961,0,0,0
14:58:56,python3,1127,0,0,0
14:58:56,python3,4411,0,0,0
14:58:56,python3,1903016,0.6,0,0
14:58:56,python3,1915477,92.2,4.6,6094
14:58:56,MCR Main thread,1903016,0.6,0,0
14:58:57,python3,961,0,0,0
14:58:57,python3,1127,0,0,0
14:58:57,python3,4411,0,0,0
14:58:57,python3,1903016,0.6,0,0
14:58:57,python3,1915965,104,1,254
14:58:57,MCR Main thread,1903016,0.6,0,0
14:58:59,python3,961,0,0,0
14:58:59,python3,1127,0,0,0
14:58:59,python3,4411,0,0,0
14:58:59,python3,1903016,0.6,0,0
14:58:59,python3,1915965,126,2.6,722
14:58:59,MCR Main thread,1903016,0.6,0,0
14:59:00,python3,961,0,0,0
14:59:00,python3,1127,0,0,0
14:59:00,python3,4411,0,0,0
14:59:00,python3,1903016,0.6,0,0
14:59:00,python3,1915965,94.7,4.6,6260
14:59:00,python3,1916203,10,2.2,0
14:59:00,MCR Main thread,1903016,0.6,0,0
14:59:02,python3,961,0,0,0
14:59:02,python3,1127,0,0,0
14:59:02,python3,4411,0,0,0
14:59:02,python3,1903016,0.6,0,0
14:59:02,MCR Main thread,1903016,0.6,0,0
14:59:03,python3,961,0,0,0
14:59:03,python3,1127,0,0,0
14:59:03,python3,4411,0,0,0
14:59:03,python3,1903016,0.6,0,0
14:59:03,python3,1916364,81,1.5,356
14:59:03,MCR Main thread,1903016,0.6,0,0
14:59:05,python3,961,0,0,0
14:59:05,python3,1127,0,0,0
14:59:05,python3,4411,0,0,0
14:59:05,python3,1903016,0.6,0,0
14:59:05,python3,1916364,96,2.7,890
14:59:05,python3,1916580,0,2.2,0
14:59:05,MCR Main thread,1903016,0.6,0,0
14:59:06,python3,961,0,0,0
14:59:06,python3,1127,0,0,0
14:59:06,python3,4411,0,0,0
14:59:06,python3,1903016,0.6,0,0
14:59:06,python3,1916364,88,4.6,6118
14:59:06,python3,1916580,13.5,2.2,0
14:59:06,MCR Main thread,1903016,0.6,0,0
14:59:08,python3,961,0,0,0
14:59:08,python3,1127,0,0,0
14:59:08,python3,4411,0,0,0
14:59:08,python3,1903016,0.6,0,0
14:59:08,python3,1916837,80,0.6,136
14:59:08,MCR Main thread,1903016,0.6,0,0
14:59:09,python3,961,0,0,0
14:59:09,python3,1127,0,0,0
14:59:09,python3,4411,0,0,0
14:59:09,python3,1903016,0.6,0,0
14:59:09,python3,1916837,76.3,2.6,610
14:59:09,MCR Main thread,1903016,0.6,0,0
14:59:11,python3,961,0,0,0
14:59:11,python3,1127,0,0,0
14:59:11,python3,4411,0,0,0
14:59:11,python3,1903016,0.6,0,0
14:59:11,python3,1916837,87.7,4,1080
14:59:11,python3,1917075,26,2.2,0
14:59:11,MCR Main thread,1903016,0.6,0,0
14:59:12,python3,961,0,0,0
14:59:12,python3,1127,0,0,0
14:59:12,python3,4411,0,0,0
14:59:12,python3,1903016,0.6,0,0
14:59:12,python3,1916837,81.5,4.6,5858
14:59:12,MCR Main thread,1903016,0.6,0,0
14:59:14,python3,961,0,0,0
14:59:14,python3,1127,0,0,0
14:59:14,python3,4411,0,0,0
14:59:14,python3,1903016,0.6,0,0
14:59:14,python3,1917330,108,1,254
14:59:14,MCR Main thread,1903016,0.6,0,0
14:59:15,python3,961,0,0,0
14:59:15,python3,1127,0,0,0
14:59:15,python3,4411,0,0,0
14:59:15,python3,1903016,0.6,0,0
14:59:15,python3,1917330,127,2.6,722
14:59:15,MCR Main thread,1903016,0.6,0,0
14:59:17,python3,961,0,0,0
14:59:17,python3,1127,0,0,0
14:59:17,python3,4411,0,0,0
14:59:17,python3,1903016,0.6,0,0
14:59:17,python3,1917330,96,4.6,6260
14:59:17,python3,1917558,24,2.2,0
14:59:17,MCR Main thread,1903016,0.6,0,0
14:59:18,python3,961,0,0,0
14:59:18,python3,1127,0,0,0
14:59:18,python3,4411,0,0,0
14:59:18,python3,1903016,0.6,0,0
14:59:18,MCR Main thread,1903016,0.6,0,0
14:59:20,python3,961,0,0,0
14:59:20,python3,1127,0,0,0
14:59:20,python3,4411,0,0,0
14:59:20,python3,1903016,0.6,0,0
14:59:20,python3,1917722,82.5,1.6,360
14:59:20,MCR Main thread,1903016,0.6,0,0
14:59:21,python3,961,0,0,0
14:59:21,python3,1127,0,0,0
14:59:21,python3,4411,0,0,0
14:59:21,python3,1903016,0.6,0,0
14:59:21,python3,1917722,96.6,2.9,900
14:59:21,python3,1917941,0,2.2,0
14:59:21,MCR Main thread,1903016,0.6,0,0
14:59:23,python3,961,0,0,0
14:59:23,python3,1127,0,0,0
14:59:23,python3,4411,0,0,0
14:59:23,python3,1903016,0.6,0,0
14:59:23,python3,1917722,87,4.6,6118
14:59:23,python3,1917941,13.5,2.2,0
14:59:23,MCR Main thread,1903016,0.6,0,0
14:59:24,python3,961,0,0,0
14:59:24,python3,1127,0,0,0
14:59:24,python3,4411,0,0,0
14:59:24,python3,1903016,0.6,0,0
14:59:24,MCR Main thread,1903016,0.6,0,0
14:59:26,python3,961,0,0,0
14:59:26,python3,1127,0,0,0
14:59:26,python3,4411,0,0,0
14:59:26,python3,1903016,0.6,0,0
14:59:26,MCR Main thread,1903016,0.6,0,0
14:59:27,python3,961,0,0,0
14:59:27,python3,1127,0,0,0
14:59:27,python3,4411,0,0,0
14:59:27,python3,1903016,0.6,0,0
14:59:27,MCR Main thread,1903016,0.6,0,0
14:59:28,python3,961,0,0,0
14:59:28,python3,1127,0,0,0
14:59:28,python3,4411,0,0,0
14:59:28,python3,1903016,0.6,0,0
14:59:28,MCR Main thread,1903016,0.6,0,0
14:59:30,python3,961,0,0,0
14:59:30,python3,1127,0,0,0
14:59:30,python3,4411,0,0,0
14:59:30,python3,1903016,0.6,0,0
14:59:30,MCR Main thread,1903016,0.6,0,0
14:59:32,python3,961,0,0,0
14:59:32,python3,1127,0,0,0
14:59:32,python3,4411,0,0,0
14:59:32,python3,1903016,0.6,0,0
14:59:32,MCR Main thread,1903016,0.6,0,0
14:59:34,python3,961,0,0,0
14:59:34,python3,1127,0,0,0
14:59:34,python3,4411,0,0,0
14:59:34,python3,1903016,0.6,0,0
14:59:34,MCR Main thread,1903016,0.6,0,0
14:59:36,python3,961,0,0,0
14:59:36,python3,1127,0,0,0
14:59:36,python3,4411,0,0,0
14:59:36,python3,1903016,0.6,0,0
14:59:36,MCR Main thread,1903016,0.6,0,0
14:59:38,python3,961,0,0,0
14:59:38,python3,1127,0,0,0
14:59:38,python3,4411,0,0,0
14:59:38,python3,1903016,0.6,0,0
14:59:38,MCR Main thread,1903016,0.6,0,0
14:59:41,python3,961,0,0,0
14:59:41,python3,1127,0,0,0
14:59:41,python3,4411,0,0,0
14:59:41,python3,1903016,0.6,0,0
14:59:41,MCR Main thread,1903016,0.6,0,0
14:59:43,python3,961,0,0,0
14:59:43,python3,1127,0,0,0
14:59:43,python3,4411,0,0,0
14:59:43,python3,1903016,0.6,0,0
14:59:43,MCR Main thread,1903016,0.6,0,0
14:59:45,python3,961,0,0,0
14:59:45,python3,1127,0,0,0
14:59:45,python3,4411,0,0,0
14:59:45,python3,1903016,0.6,0,0
14:59:45,MCR Main thread,1903016,0.6,0,0
14:59:47,python3,961,0,0,0
14:59:47,python3,1127,0,0,0
14:59:47,python3,4411,0,0,0
14:59:47,python3,1903016,0.6,0,0
14:59:47,MCR Main thread,1903016,0.6,0,0
14:59:49,python3,961,0,0,0
14:59:49,python3,1127,0,0,0
14:59:49,python3,4411,0,0,0
14:59:49,python3,1903016,0.6,0,0
14:59:49,MCR Main thread,1903016,0.6,0,0
14:59:51,python3,961,0,0,0
14:59:51,python3,1127,0,0,0
14:59:51,python3,4411,0,0,0
14:59:51,python3,1903016,0.6,0,0
14:59:51,MCR Main thread,1903016,0.6,0,0
14:59:52,python3,961,0,0,0
14:59:52,python3,1127,0,0,0
14:59:52,python3,4411,0,0,0
14:59:52,python3,1903016,0.6,0,0
14:59:52,MCR Main thread,1903016,0.6,0,0
14:59:54,python3,961,0,0,0
14:59:54,python3,1127,0,0,0
14:59:54,python3,4411,0,0,0
14:59:54,python3,1903016,0.6,0,0
14:59:54,MCR Main thread,1903016,0.6,0,0
14:59:56,python3,961,0,0,0
14:59:56,python3,1127,0,0,0
14:59:56,python3,4411,0,0,0
14:59:56,python3,1903016,0.6,0,0
14:59:56,MCR Main thread,1903016,0.6,0,0
14:59:57,python3,961,0,0,0
14:59:57,python3,1127,0,0,0
14:59:57,python3,4411,0,0,0
14:59:57,python3,1903016,0.6,0,0
14:59:57,MCR Main thread,1903016,0.6,0,0
14:59:59,python3,961,0,0,0
14:59:59,python3,1127,0,0,0
14:59:59,python3,4411,0,0,0
14:59:59,python3,1903016,0.6,0,0
14:59:59,MCR Main thread,1903016,0.6,0,0
15:00:01,python3,961,0,0,0
15:00:01,python3,1127,0,0,0
15:00:01,python3,4411,0,0,0
15:00:01,python3,1903016,0.6,0,0
15:00:01,MCR Main thread,1903016,0.6,0,0
15:00:02,python3,961,0,0,0
15:00:02,python3,1127,0,0,0
15:00:02,python3,4411,0,0,0
15:00:02,python3,1903016,0.6,0,0
15:00:02,MCR Main thread,1903016,0.6,0,0
15:00:04,python3,961,0,0,0
15:00:04,python3,1127,0,0,0
15:00:04,python3,4411,0,0,0
15:00:04,python3,1903016,0.6,0,0
15:00:04,MCR Main thread,1903016,0.6,0,0
15:00:05,python3,961,0,0,0
15:00:05,python3,1127,0,0,0
15:00:05,python3,4411,0,0,0
15:00:05,python3,1903016,0.6,0,0
15:00:05,MCR Main thread,1903016,0.6,0,0
15:00:06,python3,961,0,0,0
15:00:06,python3,1127,0,0,0
15:00:06,python3,4411,0,0,0
15:00:06,python3,1903016,0.6,0,0
15:00:06,MCR Main thread,1903016,0.6,0,0
15:00:08,python3,961,0,0,0
15:00:08,python3,1127,0,0,0
15:00:08,python3,4411,0,0,0
15:00:08,python3,1903016,0.6,0,0
15:00:08,MCR Main thread,1903016,0.6,0,0
15:00:09,python3,961,0,0,0
15:00:09,python3,1127,0,0,0
15:00:09,python3,4411,0,0,0
15:00:09,python3,1903016,0.6,0,0
15:00:09,MCR Main thread,1903016,0.6,0,0
15:00:11,python3,961,0,0,0
15:00:11,python3,1127,0,0,0
15:00:11,python3,4411,0,0,0
15:00:11,python3,1903016,0.6,0,0
15:00:11,MCR Main thread,1903016,0.6,0,0
15:00:12,python3,961,0,0,0
15:00:12,python3,1127,0,0,0
15:00:12,python3,4411,0,0,0
15:00:12,python3,1903016,0.6,0,0
15:00:12,MCR Main thread,1903016,0.6,0,0
15:00:14,python3,961,0,0,0
15:00:14,python3,1127,0,0,0
15:00:14,python3,4411,0,0,0
15:00:14,python3,1903016,0.6,0,0
15:00:14,MCR Main thread,1903016,0.6,0,0
15:00:15,python3,961,0,0,0
15:00:15,python3,1127,0,0,0
15:00:15,python3,4411,0,0,0
15:00:15,python3,1903016,0.6,0,0
15:00:15,MCR Main thread,1903016,0.6,0,0
15:00:17,python3,961,0,0,0
15:00:17,python3,1127,0,0,0
15:00:17,python3,4411,0,0,0
15:00:17,python3,1903016,0.6,0,0
15:00:17,MCR Main thread,1903016,0.6,0,0
15:00:18,python3,961,0,0,0
15:00:18,python3,1127,0,0,0
15:00:18,python3,4411,0,0,0
15:00:18,python3,1903016,0.6,0,0
15:00:18,MCR Main thread,1903016,0.6,0,0
15:00:20,python3,961,0,0,0
15:00:20,python3,1127,0,0,0
15:00:20,python3,4411,0,0,0
15:00:20,python3,1903016,0.6,0,0
15:00:20,MCR Main thread,1903016,0.6,0,0
15:00:21,python3,961,0,0,0
15:00:21,python3,1127,0,0,0
15:00:21,python3,4411,0,0,0
15:00:21,python3,1903016,0.6,0,0
15:00:21,MCR Main thread,1903016,0.6,0,0
15:00:23,python3,961,0,0,0
15:00:23,python3,1127,0,0,0
15:00:23,python3,4411,0,0,0
15:00:23,python3,1903016,0.6,0,0
15:00:23,MCR Main thread,1903016,0.6,0,0
,,,,,
,,,,,
Max,,,163,4.7,6260
,,,,2.93 Gb,
,,,,,
,,,,,
Parallel Processes,,,,,
,,,,,
14:57:40,python3,961,0,0,0
14:57:40,python3,1127,0,0,0
14:57:40,python3,4411,0,0,0
14:57:40,python3,1903016,0.6,0,0
14:57:40,python3,1909140,108,4.6,6118
14:57:40,python3,1909365,15.5,2.2,0
14:57:40,MCR Main thread,1903016,0.6,0,0
,,,,,
,,,,,
Ideal Allocation,,,Ideal 4 Cores,6 Gb,~8 Gb
